Inspection ID,Violation ID1,Violation ID2,Violation ID3,Violation ID4,Violation ID5,Violation ID6,Violation ID7,Violation ID8,Violation ID9,Violation ID10,Violation ID11,Violation ID11,Violation ID12,Violation ID13,Violation ID14,Violation ID15,Violation ID16,Violation ID17,Violation ID18
1632642,,,,,,,,,,,,,,,,,,,
1632646,,,,,,,,,,,,,,,,,,,
1632639,32,32,34,35,22,41,45,,,,,,,,,,,,
1632643,34,34,41,29,,,,,,,,,,,,,,,
1632634,,,,,,,,,,,,,,,,,,,
1632644,38,38,41,33,34,35,,,,,,,,,,,,,
1632640,31,31,32,33,,,,,,,,,,,,,,,
1632641,33,33,,,,,,,,,,,,,,,,,
1632637,,,,,,,,,,,,,,,,,,,
1632870,,,,,,,,,,,,,,,,,,,
1721222,33,33,38,,,,,,,,,,,,,,,,
1632635,,,,,,,,,,,,,,,,,,,
1632636,32,32,30,,,,,,,,,,,,,,,,
1632629,33,33,38,36,34,,,,,,,,,,,,,,
1689246,,,,,,,,,,,,,,,,,,,
1632633,34,34,32,33,43,18,36,,,,,,,,,,,,
1632628,,,,,,,,,,,,,,,,,,,
1632627,41,41,,,,,,,,,,,,,,,,,
1632626,,,,,,,,,,,,,,,,,,,
1632625,35,35,,,,,,,,,,,,,,,,,
1632638,,,,,,,,,,,,,,,,,,,
1741213,43,43,35,,,,,,,,,,,,,,,,
1632623,14,14,19,33,34,35,38,21,,,,,,,,,,,
1676242,34,34,45,,,,,,,,,,,,,,,,
1632622,11,11,33,34,,,,,,,,,,,,,,,
1632621,14,14,31,32,,,,,,,,,,,,,,,
1721221,35,35,33,38,31,,,,,,,,,,,,,,
1632620,34,34,38,33,,,,,,,,,,,,,,,
1689245,32,32,,,,,,,,,,,,,,,,,
1632619,36,36,38,41,18,30,29,,,,,,,,,,,,
1632618,32,32,,,,,,,,,,,,,,,,,
1632616,35,35,45,41,38,,,,,,,,,,,,,,
1632615,3,3,,,,,,,,,,,,,,,,,
1632584,33,33,35,,,,,,,,,,,,,,,,
1632612,,,,,,,,,,,,,,,,,,,
1632610,30,30,,,,,,,,,,,,,,,,,
1632609,41,41,40,,,,,,,,,,,,,,,,
1632607,35,35,38,41,33,32,,,,,,,,,,,,,
1632613,,,,,,,,,,,,,,,,,,,
1632608,14,14,26,34,38,41,44,,,,,,,,,,,,
1632605,32,32,35,34,,,,,,,,,,,,,,,
1632606,33,33,34,35,,,,,,,,,,,,,,,
1658257,,,,,,,,,,,,,,,,,,,
1721216,35,35,,,,,,,,,,,,,,,,,
1632600,3,3,38,41,,,,,,,,,,,,,,,
1658256,,,,,,,,,,,,,,,,,,,
1632599,33,33,41,18,21,,,,,,,,,,,,,,
1632596,,,,,,,,,,,,,,,,,,,
1632594,22,22,29,30,32,33,34,35,35,38,41,,,,,,,,
1632601,33,33,34,,,,,,,,,,,,,,,,
1632598,,,,,,,,,,,,,,,,,,,
1721220,35,35,,,,,,,,,,,,,,,,,
1632592,,,,,,,,,,,,,,,,,,,
1632588,,,,,,,,,,,,,,,,,,,
1632589,,,,,,,,,,,,,,,,,,,
1676241,45,45,,,,,,,,,,,,,,,,,
1632587,3,3,,,,,,,,,,,,,,,,,
1676240,45,45,,,,,,,,,,,,,,,,,
1721219,,,,,,,,,,,,,,,,,,,
1632586,,,,,,,,,,,,,,,,,,,
1721218,,,,,,,,,,,,,,,,,,,
1632583,34,34,42,33,36,,,,,,,,,,,,,,
1632582,,,,,,,,,,,,,,,,,,,
1721217,,,,,,,,,,,,,,,,,,,
1632529,38,38,41,,,,,,,,,,,,,,,,
1632585,34,34,35,33,36,43,45,,,,,,,,,,,,
1632579,,,,,,,,,,,,,,,,,,,
1632576,,,,,,,,,,,,,,,,,,,
1632577,38,38,,,,,,,,,,,,,,,,,
1632575,32,32,34,2,,,,,,,,,,,,,,,
1632571,32,32,,,,,,,,,,,,,,,,,
1632569,42,42,,,,,,,,,,,,,,,,,
1683250,40,40,34,35,,,,,,,,,,,,,,,
1632566,41,41,,,,,,,,,,,,,,,,,
1632665,32,32,,,,,,,,,,,,,,,,,
1632565,19,19,33,32,34,42,38,,,,,,,,,,,,
1632564,,,,,,,,,,,,,,,,,,,
1632555,38,38,40,21,,,,,,,,,,,,,,,
1632554,,,,,,,,,,,,,,,,,,,
1632563,33,33,,,,,,,,,,,,,,,,,
1632560,33,33,38,,,,,,,,,,,,,,,,
1632562,33,33,38,45,36,35,,,,,,,,,,,,,
1632561,12,12,8,32,,,,,,,,,,,,,,,
1632559,33,33,34,35,40,,,,,,,,,,,,,,
1632556,,,,,,,,,,,,,,,,,,,
1632558,34,34,35,,,,,,,,,,,,,,,,
1632557,18,18,32,33,34,38,41,22,,,,,,,,,,,
1632552,22,22,30,32,33,35,,,,,,,,,,,,,
1658253,34,34,33,16,,,,,,,,,,,,,,,
1632551,34,34,,,,,,,,,,,,,,,,,
1632541,45,45,34,,,,,,,,,,,,,,,,
1632553,34,34,35,37,,,,,,,,,,,,,,,
1689244,33,33,34,41,,,,,,,,,,,,,,,
1632550,45,45,29,,,,,,,,,,,,,,,,
1632549,,,,,,,,,,,,,,,,,,,
1632547,30,30,32,33,34,38,41,43,45,21,35,,,,,,,,
1632545,,,,,,,,,,,,,,,,,,,
1632544,19,19,,,,,,,,,,,,,,,,,
1632539,33,33,38,45,,,,,,,,,,,,,,,
1632548,32,32,35,34,38,,,,,,,,,,,,,,
1632542,30,30,33,34,35,38,32,,,,,,,,,,,,
1632538,,,,,,,,,,,,,,,,,,,
1632537,,,,,,,,,,,,,,,,,,,
1632546,32,32,,,,,,,,,,,,,,,,,
1632536,35,35,33,,,,,,,,,,,,,,,,
1632534,30,30,31,32,33,35,36,38,45,,,,,,,,,,
1632533,19,19,32,33,34,35,36,41,43,45,,,,,,,,,
1632531,34,34,35,,,,,,,,,,,,,,,,
1632532,2,2,3,11,33,32,34,35,38,41,43,,,,,,,,
1632535,,,,,,,,,,,,,,,,,,,
1632528,31,31,32,33,34,35,41,38,,,,,,,,,,,
1632527,30,30,32,33,34,35,,,,,,,,,,,,,
1721215,35,35,34,38,41,,,,,,,,,,,,,,
1632526,,,,,,,,,,,,,,,,,,,
1632524,33,33,32,43,,,,,,,,,,,,,,,
1632513,33,33,34,41,,,,,,,,,,,,,,,
1632522,3,3,43,,,,,,,,,,,,,,,,
1632520,,,,,,,,,,,,,,,,,,,
1632517,32,32,35,34,29,,,,,,,,,,,,,,
1658252,32,32,,,,,,,,,,,,,,,,,
1632511,,,,,,,,,,,,,,,,,,,
1689243,33,33,32,34,35,,,,,,,,,,,,,,
1632516,12,12,16,18,19,32,34,35,38,43,45,,,,,,,,
1632515,,,,,,,,,,,,,,,,,,,
1632521,38,38,33,34,32,,,,,,,,,,,,,,
1632519,21,21,29,38,40,32,41,30,34,,,,,,,,,,
1632448,34,34,,,,,,,,,,,,,,,,,
1632512,24,24,33,34,35,36,38,32,,,,,,,,,,,
1632508,34,34,35,43,45,38,34,,,,,,,,,,,,
1632506,33,33,34,35,,,,,,,,,,,,,,,
1632507,34,34,36,45,,,,,,,,,,,,,,,
1632502,33,33,42,,,,,,,,,,,,,,,,
1632505,18,18,22,70,32,33,34,35,36,38,41,,,,,,,,
1632523,,,,,,,,,,,,,,,,,,,
1632499,18,18,35,34,40,,,,,,,,,,,,,,
1632503,32,32,33,34,35,,,,,,,,,,,,,,
1632498,,,,,,,,,,,,,,,,,,,
1741212,,,,,,,,,,,,,,,,,,,
1683248,29,29,34,33,38,,,,,,,,,,,,,,
1632494,,,,,,,,,,,,,,,,,,,
1632500,16,16,18,30,32,33,34,35,36,38,41,,,,,,,,
1632492,,,,,,,,,,,,,,,,,,,
1632495,,,,,,,,,,,,,,,,,,,
1632487,32,32,30,,,,,,,,,,,,,,,,
1632485,,,,,,,,,,,,,,,,,,,
1632447,31,31,,,,,,,,,,,,,,,,,
1741211,,,,,,,,,,,,,,,,,,,
1658250,29,29,33,34,,,,,,,,,,,,,,,
1632482,14,14,30,33,41,,,,,,,,,,,,,,
1632481,33,33,32,19,29,,,,,,,,,,,,,,
1632479,33,33,32,30,41,,,,,,,,,,,,,,
1632475,3,3,29,,,,,,,,,,,,,,,,
1632477,33,33,34,38,,,,,,,,,,,,,,,
1676238,45,45,43,,,,,,,,,,,,,,,,
1632469,,,,,,,,,,,,,,,,,,,
1658254,,,,,,,,,,,,,,,,,,,
1632465,34,34,,,,,,,,,,,,,,,,,
1632434,,,,,,,,,,,,,,,,,,,
1731222,,,,,,,,,,,,,,,,,,,
1632461,,,,,,,,,,,,,,,,,,,
1632458,,,,,,,,,,,,,,,,,,,
1632457,,,,,,,,,,,,,,,,,,,
1632455,,,,,,,,,,,,,,,,,,,
1632459,29,29,45,,,,,,,,,,,,,,,,
1632453,,,,,,,,,,,,,,,,,,,
1632454,,,,,,,,,,,,,,,,,,,
1632452,,,,,,,,,,,,,,,,,,,
1632451,36,36,,,,,,,,,,,,,,,,,
1632460,34,34,35,38,41,,,,,,,,,,,,,,
1658249,30,30,33,34,41,,,,,,,,,,,,,,
1632462,21,21,35,45,43,,,,,,,,,,,,,,
1632456,38,38,41,34,32,35,3,,,,,,,,,,,,
1632450,32,32,34,,,,,,,,,,,,,,,,
1632449,21,21,16,18,,,,,,,,,,,,,,,
1632444,34,34,30,,,,,,,,,,,,,,,,
1689242,32,32,33,34,35,41,,,,,,,,,,,,,
1632442,,,,,,,,,,,,,,,,,,,
1632446,33,33,34,35,36,40,41,,,,,,,,,,,,
1658248,,,,,,,,,,,,,,,,,,,
1632443,32,32,32,,,,,,,,,,,,,,,,
1632445,35,35,41,45,18,33,,,,,,,,,,,,,
1632441,,,,,,,,,,,,,,,,,,,
1632439,,,,,,,,,,,,,,,,,,,
1725235,29,29,30,32,33,34,35,41,,,,,,,,,,,
1632440,33,33,,,,,,,,,,,,,,,,,
1632425,33,33,34,35,,,,,,,,,,,,,,,
1731221,33,33,34,35,41,,,,,,,,,,,,,,
1658247,33,33,30,,,,,,,,,,,,,,,,
1632437,18,18,19,35,34,36,41,38,,,,,,,,,,,
1632438,38,38,,,,,,,,,,,,,,,,,
1632436,35,35,,,,,,,,,,,,,,,,,
1632432,,,,,,,,,,,,,,,,,,,
1632431,,,,,,,,,,,,,,,,,,,
1632430,,,,,,,,,,,,,,,,,,,
1632429,32,32,33,34,35,,,,,,,,,,,,,,
1632427,,,,,,,,,,,,,,,,,,,
1658246,,,,,,,,,,,,,,,,,,,
1632433,,,,,,,,,,,,,,,,,,,
1632426,34,34,,,,,,,,,,,,,,,,,
1721212,2,2,30,8,33,,,,,,,,,,,,,,
1632424,18,18,36,33,38,8,29,22,,,,,,,,,,,
1632423,41,41,34,,,,,,,,,,,,,,,,
1632421,,,,,,,,,,,,,,,,,,,
1632422,32,32,,,,,,,,,,,,,,,,,
1607269,42,42,,,,,,,,,,,,,,,,,
1632418,34,34,35,38,19,22,29,32,,,,,,,,,,,
1632419,34,34,41,38,30,32,,,,,,,,,,,,,
1632417,,,,,,,,,,,,,,,,,,,
1725234,41,41,,,,,,,,,,,,,,,,,
1731220,,,,,,,,,,,,,,,,,,,
1689241,33,33,,,,,,,,,,,,,,,,,
1632414,29,29,30,31,32,33,34,35,36,38,41,,,,,,,,
1632413,33,33,34,35,40,41,,,,,,,,,,,,,
1632411,35,35,45,,,,,,,,,,,,,,,,
1632409,30,30,33,35,37,,,,,,,,,,,,,,
1721211,33,33,,,,,,,,,,,,,,,,,
1632406,42,42,,,,,,,,,,,,,,,,,
1632403,,,,,,,,,,,,,,,,,,,
1632405,,,,,,,,,,,,,,,,,,,
1632404,19,19,32,,,,,,,,,,,,,,,,
1632402,35,35,,,,,,,,,,,,,,,,,
1632398,22,22,30,33,34,41,,,,,,,,,,,,,
1632407,45,45,33,34,35,39,,,,,,,,,,,,,
1632400,35,35,,,,,,,,,,,,,,,,,
1632412,45,45,16,35,,,,,,,,,,,,,,,
1632383,,,,,,,,,,,,,,,,,,,
1689240,11,11,32,,,,,,,,,,,,,,,,
1632493,,,,,,,,,,,,,,,,,,,
1632369,,,,,,,,,,,,,,,,,,,
1424905,40,40,,,,,,,,,,,,,,,,,
1659226,33,33,34,35,32,38,,,,,,,,,,,,,
1632380,,,,,,,,,,,,,,,,,,,
1632386,19,19,34,33,,,,,,,,,,,,,,,
1632379,34,34,33,40,3,,,,,,,,,,,,,,
1632378,30,30,32,,,,,,,,,,,,,,,,
1632377,,,,,,,,,,,,,,,,,,,
1453971,,,,,,,,,,,,,,,,,,,
1632374,38,38,32,,,,,,,,,,,,,,,,
1632372,,,,,,,,,,,,,,,,,,,
1632373,33,33,,,,,,,,,,,,,,,,,
1632370,29,29,,,,,,,,,,,,,,,,,
1632365,14,14,24,29,38,,,,,,,,,,,,,,
1632364,,,,,,,,,,,,,,,,,,,
1632357,4,4,45,32,,,,,,,,,,,,,,,
1632361,18,18,32,33,34,35,36,37,38,40,45,,,,,,,,
1725233,30,30,31,32,33,34,35,36,41,2,3,,,,,,,,
1632358,,,,,,,,,,,,,,,,,,,
1632359,35,35,,,,,,,,,,,,,,,,,
1631519,2,2,3,,,,,,,,,,,,,,,,
1632356,,,,,,,,,,,,,,,,,,,
1632360,24,24,10,,,,,,,,,,,,,,,,
1689239,32,32,,,,,,,,,,,,,,,,,
1632355,34,34,,,,,,,,,,,,,,,,,
1657244,33,33,,,,,,,,,,,,,,,,,
1632345,35,35,36,38,,,,,,,,,,,,,,,
1632352,38,38,,,,,,,,,,,,,,,,,
1632354,38,38,,,,,,,,,,,,,,,,,
1657243,,,,,,,,,,,,,,,,,,,
1632351,32,32,,,,,,,,,,,,,,,,,
1632348,38,38,,,,,,,,,,,,,,,,,
1632347,,,,,,,,,,,,,,,,,,,
1632346,33,33,34,35,36,38,41,,,,,,,,,,,,
1683247,41,41,,,,,,,,,,,,,,,,,
1632344,33,33,34,36,41,,,,,,,,,,,,,,
1725232,30,30,31,32,33,34,35,36,37,38,41,,,,,,,,
1632343,32,32,33,34,35,36,37,38,41,,,,,,,,,,
1632349,21,21,29,,,,,,,,,,,,,,,,
1632341,,,,,,,,,,,,,,,,,,,
1632339,,,,,,,,,,,,,,,,,,,
1632342,21,21,45,36,,,,,,,,,,,,,,,
1632340,,,,,,,,,,,,,,,,,,,
1632338,18,18,21,34,,,,,,,,,,,,,,,
1632350,35,35,,,,,,,,,,,,,,,,,
1632337,,,,,,,,,,,,,,,,,,,
1683244,34,34,35,,,,,,,,,,,,,,,,
1632336,38,38,,,,,,,,,,,,,,,,,
1632334,33,33,35,41,,,,,,,,,,,,,,,
1632353,,,,,,,,,,,,,,,,,,,
1632333,,,,,,,,,,,,,,,,,,,
1689238,32,32,33,,,,,,,,,,,,,,,,
1631510,33,33,41,,,,,,,,,,,,,,,,
1731218,7,7,33,,,,,,,,,,,,,,,,
1657242,,,,,,,,,,,,,,,,,,,
1632331,38,38,34,33,,,,,,,,,,,,,,,
1632327,33,33,38,,,,,,,,,,,,,,,,
1632328,16,16,31,34,30,,,,,,,,,,,,,,
1631512,29,29,21,12,18,41,30,3,35,32,43,,,,,,,,
1631501,,,,,,,,,,,,,,,,,,,
1632329,24,24,32,,,,,,,,,,,,,,,,
1657241,38,38,,,,,,,,,,,,,,,,,
1632326,,,,,,,,,,,,,,,,,,,
1632325,,,,,,,,,,,,,,,,,,,
1632324,38,38,41,35,34,31,,,,,,,,,,,,,
1632323,,,,,,,,,,,,,,,,,,,
1632362,21,21,,,,,,,,,,,,,,,,,
1632319,,,,,,,,,,,,,,,,,,,
1632320,32,32,33,34,36,35,40,41,,,,,,,,,,,
1632318,,,,,,,,,,,,,,,,,,,
1632317,19,19,30,33,32,43,38,45,,,,,,,,,,,
1659225,36,36,38,41,,,,,,,,,,,,,,,
1632315,,,,,,,,,,,,,,,,,,,
1676235,,,,,,,,,,,,,,,,,,,
1632310,34,34,35,38,42,45,,,,,,,,,,,,,
1676234,41,41,34,,,,,,,,,,,,,,,,
1632309,,,,,,,,,,,,,,,,,,,
1632307,,,,,,,,,,,,,,,,,,,
1683246,41,41,,,,,,,,,,,,,,,,,
1632308,32,32,33,35,38,,,,,,,,,,,,,,
1632306,33,33,35,,,,,,,,,,,,,,,,
1632303,35,35,30,,,,,,,,,,,,,,,,
1632297,,,,,,,,,,,,,,,,,,,
1632298,,,,,,,,,,,,,,,,,,,
1632294,,,,,,,,,,,,,,,,,,,
1632258,38,38,,,,,,,,,,,,,,,,,
1632301,,,,,,,,,,,,,,,,,,,
1632300,32,32,,,,,,,,,,,,,,,,,
1632296,32,32,36,16,,,,,,,,,,,,,,,
1632293,,,,,,,,,,,,,,,,,,,
1657240,38,38,,,,,,,,,,,,,,,,,
1659224,34,34,33,,,,,,,,,,,,,,,,
1632291,33,33,34,32,,,,,,,,,,,,,,,
1689237,,,,,,,,,,,,,,,,,,,
1632289,,,,,,,,,,,,,,,,,,,
1632286,35,35,34,,,,,,,,,,,,,,,,
1632363,,,,,,,,,,,,,,,,,,,
1632285,38,38,35,,,,,,,,,,,,,,,,
1632284,16,16,34,38,,,,,,,,,,,,,,,
1632283,34,34,35,36,41,18,32,45,,,,,,,,,,,
1632290,35,35,,,,,,,,,,,,,,,,,
1731216,29,29,18,,,,,,,,,,,,,,,,
1632278,38,38,2,,,,,,,,,,,,,,,,
1632280,34,34,35,41,43,,,,,,,,,,,,,,
1632279,3,3,10,18,31,32,34,35,33,,,,,,,,,,
1632274,32,32,33,41,36,,,,,,,,,,,,,,
1632271,29,29,,,,,,,,,,,,,,,,,
1632276,31,31,34,45,36,35,32,,,,,,,,,,,,
1632270,29,29,34,35,36,41,38,,,,,,,,,,,,
1632275,21,21,8,,,,,,,,,,,,,,,,
1632273,,,,,,,,,,,,,,,,,,,
1631503,38,38,,,,,,,,,,,,,,,,,
1632268,32,32,33,34,35,36,38,40,,,,,,,,,,,
1632272,32,32,33,34,35,36,39,38,,,,,,,,,,,
1683243,,,,,,,,,,,,,,,,,,,
1632267,34,34,33,,,,,,,,,,,,,,,,
1632266,,,,,,,,,,,,,,,,,,,
1632269,,,,,,,,,,,,,,,,,,,
1632265,,,,,,,,,,,,,,,,,,,
1631505,,,,,,,,,,,,,,,,,,,
1731215,38,38,,,,,,,,,,,,,,,,,
1632264,38,38,,,,,,,,,,,,,,,,,
1632263,,,,,,,,,,,,,,,,,,,
1632262,,,,,,,,,,,,,,,,,,,
1632261,31,31,16,29,34,33,35,41,2,3,38,,,,,,,,
1632260,10,10,21,,,,,,,,,,,,,,,,
1725230,30,30,33,34,35,36,38,43,,,,,,,,,,,
1632257,32,32,33,42,43,,,,,,,,,,,,,,
1632259,33,33,34,24,,,,,,,,,,,,,,,
1657239,33,33,,,,,,,,,,,,,,,,,
1632256,,,,,,,,,,,,,,,,,,,
1632254,,,,,,,,,,,,,,,,,,,
1632255,,,,,,,,,,,,,,,,,,,
1632233,32,32,33,41,,,,,,,,,,,,,,,
1725229,32,32,33,34,31,35,36,38,,,,,,,,,,,
1632252,21,21,31,33,35,42,,,,,,,,,,,,,
1632249,18,18,32,33,34,35,38,,,,,,,,,,,,
1632247,,,,,,,,,,,,,,,,,,,
1657236,34,34,41,,,,,,,,,,,,,,,,
1683242,3,3,,,,,,,,,,,,,,,,,
1653235,32,32,34,40,43,31,35,33,,,,,,,,,,,
1632248,32,32,33,34,,,,,,,,,,,,,,,
1632250,34,34,41,16,35,,,,,,,,,,,,,,
1632242,41,41,,,,,,,,,,,,,,,,,
1632246,,,,,,,,,,,,,,,,,,,
1632243,34,34,41,42,45,,,,,,,,,,,,,,
1731214,,,,,,,,,,,,,,,,,,,
1657238,34,34,36,38,35,,,,,,,,,,,,,,
1632240,6,6,19,35,34,38,32,33,32,8,,,,,,,,,
1632234,,,,,,,,,,,,,,,,,,,
1632241,,,,,,,,,,,,,,,,,,,
1731213,,,,,,,,,,,,,,,,,,,
1632239,36,36,33,34,35,37,38,,,,,,,,,,,,
1731212,,,,,,,,,,,,,,,,,,,
1653234,11,11,35,40,34,,,,,,,,,,,,,,
1632229,3,3,18,19,32,,,,,,,,,,,,,,
1632232,,,,,,,,,,,,,,,,,,,
1632228,34,34,35,42,,,,,,,,,,,,,,,
1725228,21,21,26,28,34,38,41,44,,,,,,,,,,,
1632226,,,,,,,,,,,,,,,,,,,
1632221,,,,,,,,,,,,,,,,,,,
1632224,45,45,36,18,21,14,,,,,,,,,,,,,
1731211,41,41,,,,,,,,,,,,,,,,,
1632218,,,,,,,,,,,,,,,,,,,
1632215,34,34,33,41,24,,,,,,,,,,,,,,
1653233,38,38,,,,,,,,,,,,,,,,,
1632213,32,32,35,,,,,,,,,,,,,,,,
1676233,38,38,,,,,,,,,,,,,,,,,
1632281,,,,,,,,,,,,,,,,,,,
1632212,38,38,35,,,,,,,,,,,,,,,,
1632211,34,34,38,,,,,,,,,,,,,,,,
1632210,38,38,,,,,,,,,,,,,,,,,
1632209,,,,,,,,,,,,,,,,,,,
1632207,33,33,35,38,41,,,,,,,,,,,,,,
1632205,35,35,37,,,,,,,,,,,,,,,,
1632206,34,34,,,,,,,,,,,,,,,,,
1632208,32,32,33,34,,,,,,,,,,,,,,,
1632202,33,33,,,,,,,,,,,,,,,,,
1632204,41,41,38,,,,,,,,,,,,,,,,
1632203,19,19,21,41,38,35,,,,,,,,,,,,,
1689236,,,,,,,,,,,,,,,,,,,
1632201,34,34,35,43,,,,,,,,,,,,,,,
1632200,,,,,,,,,,,,,,,,,,,
1632199,29,29,,,,,,,,,,,,,,,,,
1632198,,,,,,,,,,,,,,,,,,,
1632197,35,35,34,32,,,,,,,,,,,,,,,
1632196,,,,,,,,,,,,,,,,,,,
1632193,35,35,36,38,,,,,,,,,,,,,,,
1632195,,,,,,,,,,,,,,,,,,,
1632191,22,22,,,,,,,,,,,,,,,,,
1632192,3,3,12,30,33,35,36,38,41,45,22,43,,,,,,,
1632189,34,34,,,,,,,,,,,,,,,,,
1689235,32,32,,,,,,,,,,,,,,,,,
1689234,33,33,,,,,,,,,,,,,,,,,
1632188,36,36,38,35,,,,,,,,,,,,,,,
1632187,34,34,41,38,,,,,,,,,,,,,,,
1632184,35,35,22,,,,,,,,,,,,,,,,
1632182,,,,,,,,,,,,,,,,,,,
1591258,35,35,,,,,,,,,,,,,,,,,
1632180,32,32,,,,,,,,,,,,,,,,,
1632179,30,30,33,41,,,,,,,,,,,,,,,
1632176,,,,,,,,,,,,,,,,,,,
1632177,,,,,,,,,,,,,,,,,,,
1632175,32,32,34,,,,,,,,,,,,,,,,
1632173,34,34,35,41,,,,,,,,,,,,,,,
1632174,8,8,32,33,34,35,38,43,45,,,,,,,,,,
1632172,,,,,,,,,,,,,,,,,,,
1632171,,,,,,,,,,,,,,,,,,,
1632167,35,35,,,,,,,,,,,,,,,,,
1632166,35,35,33,,,,,,,,,,,,,,,,
1632164,32,32,35,38,29,,,,,,,,,,,,,,
1632161,21,21,34,,,,,,,,,,,,,,,,
1683241,35,35,32,30,,,,,,,,,,,,,,,
1632160,37,37,38,,,,,,,,,,,,,,,,
1632159,,,,,,,,,,,,,,,,,,,
1632158,32,32,32,43,33,,,,,,,,,,,,,,
1632111,33,33,,,,,,,,,,,,,,,,,
1632157,30,30,,,,,,,,,,,,,,,,,
1632156,,,,,,,,,,,,,,,,,,,
1728213,43,43,32,34,,,,,,,,,,,,,,,
1632152,,,,,,,,,,,,,,,,,,,
1704228,34,34,41,,,,,,,,,,,,,,,,
1657235,,,,,,,,,,,,,,,,,,,
1632155,31,31,32,,,,,,,,,,,,,,,,
1632151,,,,,,,,,,,,,,,,,,,
1704227,,,,,,,,,,,,,,,,,,,
1632150,34,34,,,,,,,,,,,,,,,,,
1632153,34,34,35,36,,,,,,,,,,,,,,,
1632147,41,41,,,,,,,,,,,,,,,,,
1632149,32,32,45,,,,,,,,,,,,,,,,
1657232,35,35,,,,,,,,,,,,,,,,,
1632146,18,18,33,45,,,,,,,,,,,,,,,
1632148,32,32,33,34,35,,,,,,,,,,,,,,
1632143,34,34,,,,,,,,,,,,,,,,,
1632141,,,,,,,,,,,,,,,,,,,
1657234,33,33,41,,,,,,,,,,,,,,,,
1632145,21,21,33,38,42,,,,,,,,,,,,,,
1632144,,,,,,,,,,,,,,,,,,,
1632140,,,,,,,,,,,,,,,,,,,
1632142,22,22,32,,,,,,,,,,,,,,,,
1632138,,,,,,,,,,,,,,,,,,,
1632139,,,,,,,,,,,,,,,,,,,
1632137,,,,,,,,,,,,,,,,,,,
1632136,3,3,,,,,,,,,,,,,,,,,
1683240,,,,,,,,,,,,,,,,,,,
1632135,31,31,41,,,,,,,,,,,,,,,,
1725227,18,18,32,33,34,,,,,,,,,,,,,,
1632134,32,32,33,34,35,38,41,31,,,,,,,,,,,
1632133,,,,,,,,,,,,,,,,,,,
1704226,,,,,,,,,,,,,,,,,,,
1632132,29,29,30,33,34,41,35,39,,,,,,,,,,,
1632131,,,,,,,,,,,,,,,,,,,
1683239,33,33,34,35,,,,,,,,,,,,,,,
1632130,43,43,45,,,,,,,,,,,,,,,,
1632128,,,,,,,,,,,,,,,,,,,
1632129,18,18,3,33,34,35,36,41,45,,,,,,,,,,
1677235,,,,,,,,,,,,,,,,,,,
1659223,33,33,,,,,,,,,,,,,,,,,
1632126,29,29,28,1,13,30,33,34,35,38,41,,,,,,,,
1632125,38,38,29,28,,,,,,,,,,,,,,,
1657233,34,34,18,,,,,,,,,,,,,,,,
1632124,38,38,33,32,31,34,35,36,32,33,33,35,32,,,,,,
1659222,33,33,35,38,,,,,,,,,,,,,,,
1725226,12,12,16,18,19,32,34,35,38,43,45,,,,,,,,
1728212,34,34,35,18,33,,,,,,,,,,,,,,
1632122,,,,,,,,,,,,,,,,,,,
1632127,,,,,,,,,,,,,,,,,,,
1632121,,,,,,,,,,,,,,,,,,,
1632119,,,,,,,,,,,,,,,,,,,
1632118,,,,,,,,,,,,,,,,,,,
1632116,,,,,,,,,,,,,,,,,,,
1632120,19,19,22,29,32,,,,,,,,,,,,,,
1632117,43,43,32,,,,,,,,,,,,,,,,
1632115,,,,,,,,,,,,,,,,,,,
1632114,,,,,,,,,,,,,,,,,,,
1704225,32,32,45,,,,,,,,,,,,,,,,
1632113,32,32,38,31,34,,,,,,,,,,,,,,
1632106,,,,,,,,,,,,,,,,,,,
1632108,3,3,31,41,36,,,,,,,,,,,,,,
1728211,43,43,,,,,,,,,,,,,,,,,
1631270,41,41,,,,,,,,,,,,,,,,,
1632105,33,33,34,35,38,43,2,3,,,,,,,,,,,
1632103,,,,,,,,,,,,,,,,,,,
1632110,,,,,,,,,,,,,,,,,,,
1632101,,,,,,,,,,,,,,,,,,,
1632100,,,,,,,,,,,,,,,,,,,
1632096,,,,,,,,,,,,,,,,,,,
1632099,21,21,30,32,,,,,,,,,,,,,,,
1632097,,,,,,,,,,,,,,,,,,,
1632089,21,21,,,,,,,,,,,,,,,,,
1685211,34,34,38,33,,,,,,,,,,,,,,,
1632102,,,,,,,,,,,,,,,,,,,
1683238,34,34,38,,,,,,,,,,,,,,,,
1632093,32,32,,,,,,,,,,,,,,,,,
1689232,32,32,,,,,,,,,,,,,,,,,
1632091,36,36,40,,,,,,,,,,,,,,,,
1632088,,,,,,,,,,,,,,,,,,,
1725224,,,,,,,,,,,,,,,,,,,
1632084,35,35,30,,,,,,,,,,,,,,,,
1632082,,,,,,,,,,,,,,,,,,,
1632081,19,19,18,17,32,33,34,35,38,,,,,,,,,,
1632078,35,35,38,41,,,,,,,,,,,,,,,
1632076,33,33,,,,,,,,,,,,,,,,,
1722222,,,,,,,,,,,,,,,,,,,
1632077,38,38,32,35,,,,,,,,,,,,,,,
1632083,29,29,,,,,,,,,,,,,,,,,
1632074,30,30,33,,,,,,,,,,,,,,,,
1632075,38,38,16,40,,,,,,,,,,,,,,,
